#Time		#Wave		#Intensity
0.000000	2681.806641	-395.082306
0.000000	2680.074219	-77.903549
0.000000	2678.340820	-33.375889
0.000000	2676.607422	-20.852839
0.000000	2674.873047	2.779433
0.000000	2673.138672	-2.778487
0.000000	2671.403320	0.000000
0.000000	2669.666992	-5.553191
0.000000	2667.930664	87.432968
0.000000	2666.193359	95.727287
0.000000	2664.456055	69.343956
0.000000	2662.717773	85.957184
0.000000	2660.978516	105.330933
0.000000	2659.239258	85.898544
0.000000	2657.499023	92.794159
0.000000	2655.758789	98.300537
0.000000	2654.017578	106.571205
0.000000	2652.275391	102.384087
0.000000	2650.533203	85.751938
0.000000	2648.790039	92.635727
0.000000	2647.045898	95.368340
0.000000	2645.301758	100.862411
0.000000	2643.556641	93.921867
0.000000	2641.811523	100.793358
0.000000	2640.065430	95.237801
0.000000	2638.319336	91.065811
0.000000	2636.571289	92.413902
0.000000	2634.824219	96.518730
0.000000	2633.075195	106.134186
0.000000	2631.326172	97.830406
0.000000	2629.576172	100.551666
0.000000	2627.826172	123.925232
0.000000	2626.075195	105.988503
0.000000	2624.324219	108.704079
0.000000	2622.572266	115.544357
0.000000	2620.819336	110.004402
0.000000	2619.066406	114.090309
0.000000	2617.312500	94.813522
0.000000	2615.557617	115.385422
0.000000	2613.802734	116.718849
0.000000	2612.046875	119.424026
0.000000	2610.291016	123.499519
0.000000	2608.534180	117.969978
0.000000	2606.776367	97.360229
0.000000	2605.018555	128.854996
0.000000	2603.259766	127.440208
0.000000	2601.500000	97.259483
0.000000	2599.740234	117.766579
0.000000	2597.979492	120.463715
0.000000	2596.218750	131.369553
0.000000	2594.457031	123.116379
0.000000	2592.694336	109.398941
0.000000	2590.931641	121.664230
0.000000	2589.167969	147.586411
0.000000	2587.404297	133.874649
0.000000	2585.638672	120.172340
0.000000	2583.874023	121.495842
0.000000	2582.107422	146.017426
0.000000	2580.340820	121.411644
0.000000	2578.573242	130.915466
0.000000	2576.805664	121.327454
0.000000	2575.037109	128.099152
0.000000	2573.268555	133.503830
0.000000	2571.499023	128.010223
0.000000	2569.728516	127.965767
0.000000	2567.957031	125.199585
0.000000	2566.185547	122.435287
0.000000	2564.414062	130.552231
0.000000	2562.640625	148.179642
0.000000	2560.867188	122.307594
0.000000	2559.093750	119.548027
0.000000	2557.318359	137.160767
0.000000	2555.543945	104.531700
0.000000	2553.767578	139.779404
0.000000	2551.991211	138.374084
0.000000	2550.213867	122.052223
0.000000	2548.436523	123.365326
0.000000	2546.658203	131.453430
0.000000	2544.878906	130.052856
0.000000	2543.099609	144.904144
0.000000	2541.319336	140.792236
0.000000	2539.538086	125.856773
0.000000	2537.756836	139.341064
0.000000	2535.974609	139.292358
0.000000	2534.192383	135.188019
0.000000	2532.409180	133.789337
0.000000	2530.625000	136.444397
0.000000	2528.839844	140.448029
0.000000	2527.054688	134.998901
0.000000	2525.269531	159.242920
0.000000	2523.482422	147.045746
0.000000	2521.695312	132.159943
0.000000	2519.908203	161.771759
0.000000	2518.120117	137.457779
0.000000	2516.331055	136.062408
0.000000	2514.541016	149.481476
0.000000	2512.750977	148.082794
0.000000	2510.959961	137.264923
0.000000	2509.168945	157.395645
0.000000	2507.376953	139.858093
0.000000	2505.583984	142.497574
0.000000	2503.790039	149.166687
0.000000	2501.996094	145.084122
0.000000	2500.202148	150.404678
0.000000	2498.406250	163.776001
0.000000	2496.610352	159.692490
0.000000	2494.814453	171.709595
0.000000	2493.016602	156.898010
0.000000	2491.219727	139.415756
0.000000	2489.420898	129.986176
0.000000	2487.622070	144.675842
0.000000	2485.822266	151.320404
0.000000	2484.021484	148.589737
0.000000	2482.220703	137.831894
0.000000	2480.418945	137.783234
0.000000	2478.617188	151.106873
0.000000	2476.814453	137.685928
0.000000	2475.010742	163.026672
0.000000	2473.206055	144.267685
0.000000	2471.401367	133.533951
